TRAWL,WATERWAY,DATE,MONTH,YEAR,SEASON,RAINFALL 48,Organic mass (g),Microplastic mass (g),TOTALMASS,PC.Microplastics,CATEGORY,SUBCATEGORY,MICROPLASTIC,COUNT
30,Maribyrnong,4/8/2017,Aug,2017,Winter,0,29.63,1.36,30.99,0.043885124,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
30,Maribyrnong,4/8/2017,Aug,2017,Winter,0,29.63,1.36,30.99,0.043885124,Soft Plastics,Cellophane,Microplastics,1
30,Maribyrnong,4/8/2017,Aug,2017,Winter,0,29.63,1.36,30.99,0.043885124,Soft Plastics,Cellophane,Not considered microplastics,2
30,Maribyrnong,4/8/2017,Aug,2017,Winter,0,29.63,1.36,30.99,0.043885124,Other,Sponge,Not considered microplastics,0
30,Maribyrnong,4/8/2017,Aug,2017,Winter,0,29.63,1.36,30.99,0.043885124,Other,Twine,Not considered microplastics,5
30,Maribyrnong,4/8/2017,Aug,2017,Winter,0,29.63,1.36,30.99,0.043885124,Other,Cigarette butts,Not considered microplastics,0
30,Maribyrnong,4/8/2017,Aug,2017,Winter,0,29.63,1.36,30.99,0.043885124,Other,Other,Not considered microplastics,0
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,423
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,214
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,46
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,8
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Nurdles,Nurdles,Microplastics,4
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Polystyrene,Polystyrene <4mm,Microplastics,336
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Polystyrene,Polystyrene 4+mm,Not considered microplastics,59
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Plastic Straws,Plastic Straws,Not considered microplastics,0
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Soft Plastics,Soft Plastics <5mm,Microplastics,33
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,10
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Soft Plastics,Lolly Wrappers,Not considered microplastics,2
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Soft Plastics,Cellophane,Microplastics,51
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Soft Plastics,Cellophane,Not considered microplastics,11
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Other,Sponge,Not considered microplastics,8
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Other,Twine,Not considered microplastics,1
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Other,Cigarette butts,Not considered microplastics,0
30,Yarra,4/8/2017,Aug,2017,Winter,0,32.45,3.46,35.91,0.096351991,Other,Other,Not considered microplastics,0
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,59
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,34
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,3
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Nurdles,Nurdles,Microplastics,1
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Polystyrene,Polystyrene <4mm,Microplastics,8
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Plastic Straws,Plastic Straws,Not considered microplastics,0
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Soft Plastics,Soft Plastics <5mm,Microplastics,10
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,5
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Soft Plastics,Cellophane,Microplastics,12
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Soft Plastics,Cellophane,Not considered microplastics,6
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Other,Sponge,Not considered microplastics,0
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Other,Twine,Not considered microplastics,0
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Other,Cigarette butts,Not considered microplastics,0
31,Maribyrnong,1/9/2017,Sep,2017,Spring,1,3.88,0.24,4.12,0.058252427,Other,Other,Not considered microplastics,0
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,83
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,65
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,10
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,10
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Nurdles,Nurdles,Microplastics,2
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Polystyrene,Polystyrene <4mm,Microplastics,26
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Polystyrene,Polystyrene 4+mm,Not considered microplastics,8
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Plastic Straws,Plastic Straws,Not considered microplastics,1
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Soft Plastics,Soft Plastics <5mm,Microplastics,40
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,7
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Soft Plastics,Cellophane,Microplastics,
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Soft Plastics,Cellophane,Not considered microplastics,12
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Other,Sponge,Not considered microplastics,2
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Other,Twine,Not considered microplastics,0
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Other,Cigarette butts,Not considered microplastics,0
31,Yarra,1/9/2017,Sep,2017,Spring,0.6,14.68,6.51,21.19,0.307220387,Other,Other,Not considered microplastics,25
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,46
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,6
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,5
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Nurdles,Nurdles,Microplastics,0
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Polystyrene,Polystyrene <4mm,Microplastics,3
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Plastic Straws,Plastic Straws,Not considered microplastics,0
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Soft Plastics,Soft Plastics <5mm,Microplastics,14
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,4
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Soft Plastics,Cellophane,Microplastics,0
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Soft Plastics,Cellophane,Not considered microplastics,0
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Other,Sponge,Not considered microplastics,1
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Other,Twine,Not considered microplastics,0
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Other,Cigarette butts,Not considered microplastics,0
32,Maribyrnong,1/10/2017,Oct,2017,Spring,0.2,0.58,0.02,0.6,0.033333333,Other,Other,Not considered microplastics,0
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,110
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,12
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,13
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,12
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Nurdles,Nurdles,Microplastics,0
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Polystyrene,Polystyrene <4mm,Microplastics,13
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Polystyrene,Polystyrene 4+mm,Not considered microplastics,2
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,1
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Plastic Straws,Plastic Straws,Not considered microplastics,0
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Soft Plastics,Soft Plastics <5mm,Microplastics,0
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,13
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Soft Plastics,Cellophane,Microplastics,1
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Soft Plastics,Cellophane,Not considered microplastics,5
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Other,Sponge,Not considered microplastics,0
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Other,Twine,Not considered microplastics,6
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Other,Cigarette butts,Not considered microplastics,0
32,Yarra,1/10/2017,Oct,2017,Spring,0,3.38,1.47,4.85,0.303092784,Other,Other,Not considered microplastics,0
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,99
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,55
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,8
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,3
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Nurdles,Nurdles,Microplastics,2
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Polystyrene,Polystyrene <4mm,Microplastics,15
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Polystyrene,Polystyrene 4+mm,Not considered microplastics,3
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Plastic Straws,Plastic Straws,Not considered microplastics,0
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Soft Plastics,Soft Plastics <5mm,Microplastics,5
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,7
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Soft Plastics,Lolly Wrappers,Not considered microplastics,1
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Soft Plastics,Cellophane,Microplastics,12
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Soft Plastics,Cellophane,Not considered microplastics,1
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Other,Sponge,Not considered microplastics,2
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Other,Twine,Not considered microplastics,0
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Other,Cigarette butts,Not considered microplastics,1
33,Maribyrnong,2/11/2017,Nov,2017,Spring,3.8,22.8,3.44,26.24,0.131097561,Other,Other,Not considered microplastics,0
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,131
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,56
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,43
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Nurdles,Nurdles,Microplastics,3
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Polystyrene,Polystyrene <4mm,Microplastics,98
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Polystyrene,Polystyrene 4+mm,Not considered microplastics,22
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Plastic Straws,Plastic Straws,Not considered microplastics,0
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Soft Plastics,Soft Plastics <5mm,Microplastics,0
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,7
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Soft Plastics,Lolly Wrappers,Not considered microplastics,3
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Soft Plastics,Cellophane,Microplastics,1
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Soft Plastics,Cellophane,Not considered microplastics,10
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Other,Sponge,Not considered microplastics,0
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Other,Twine,Not considered microplastics,1
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Other,Cigarette butts,Not considered microplastics,1
33,Yarra,2/11/2017,Nov,2017,Spring,11.4,8.19,2.01,10.2,0.197058824,Other,Other,Not considered microplastics,0
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,56
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,47
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,11
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Nurdles,Nurdles,Microplastics,0
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Polystyrene,Polystyrene <4mm,Microplastics,0
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Plastic Straws,Plastic Straws,Not considered microplastics,0
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Soft Plastics,Soft Plastics <5mm,Microplastics,14
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,4
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Soft Plastics,Cellophane,Microplastics,1
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Soft Plastics,Cellophane,Not considered microplastics,3
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Other,Sponge,Not considered microplastics,0
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Other,Twine,Not considered microplastics,7
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Other,Cigarette butts,Not considered microplastics,0
34,Maribyrnong,18/12/2017,Dec,2017,Summer,0,2.158,3.853,6.011,0.640991516,Other,Other,Not considered microplastics,0
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,653
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,161
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,23
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,17
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Nurdles,Nurdles,Microplastics,15
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Polystyrene,Polystyrene <4mm,Microplastics,147
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Polystyrene,Polystyrene 4+mm,Not considered microplastics,13
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Plastic Straws,Plastic Straws,Not considered microplastics,0
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Soft Plastics,Soft Plastics <5mm,Microplastics,1
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,3
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Soft Plastics,Lolly Wrappers,Not considered microplastics,2
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Soft Plastics,Cellophane,Microplastics,31
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Soft Plastics,Cellophane,Not considered microplastics,11
34,Yarra,18/12/2017,Dec,2017,Summer,0,29.39,15.27,44.66,0.341916704,Other,Sponge,Not considered microplastics,1
